runcat,eta,V,maxFlx,avgFlx,freq,dpts,newSrc
451,0.36983627826927,0.104868375895104,0.000494569673268417,0.0003716194502705,1283.8955078125,65,N
1511,0.449894663627615,0.392106184340477,0.00044209077357618,0.000162508434710965,1283.8955078125,21,N
739,0.371741616822328,0.235367558199143,0.000436677636995106,0.000231275682968324,1283.8955078125,50,N
818,0.323903425216306,0.245415221828289,0.000203294326929345,0.000128528122225582,1283.8955078125,35,N
516,0.598509187815946,0.0626335675941099,0.00103800318088746,0.00077245972992868,1283.8955078125,65,N
518,0.598267721684064,0.0523339989598027,0.00161214150774301,0.0012170662453956,1283.8955078125,65,N
20,0.274468639117511,0.145942734190027,0.000373176015638086,0.000221481220593994,1283.8955078125,64,N
26,1.26572121263537,0.0827915272926077,0.00249931987458753,0.00171448404836275,1283.8955078125,65,N
849,0.586316694218991,0.481818098175269,0.000146225739840003,7.45458176411098e-05,1283.8955078125,14,N
72,0.341227890858591,0.0991691010680128,0.000449461591689708,0.000320329928821183,1283.8955078125,65,N
83,51.7791570464918,0.0255220598158838,0.052391339838824,0.0486423894517803,1283.8955078125,65,N
201,1.69730379401167,0.06254985223035,0.00300887772692236,0.00227573759908907,1283.8955078125,65,N
705,0.588462039025744,0.424059853932535,0.000228132669475235,0.0001200589158259,1283.8955078125,15,N
1513,0.439279940363717,0.358319509610104,0.000168600664477219,9.91560518127882e-05,1283.8955078125,18,N
274,0.491058353351949,0.101211640694538,0.000934239821540724,0.000814546692827676,1283.8955078125,64,N
155,115.710544787034,0.0699608972145199,0.010577967754123,0.00903340888382594,1283.8955078125,65,N
241,0.427256771672349,0.14466065662201,0.00271586364660612,0.00136944901597644,1283.8955078125,65,N
129,2.1617575424543,0.0838641808974401,0.00142347371954057,0.00116261179840167,1283.8955078125,65,N
131,33.581976725891,0.0257971348772004,0.0261881215589734,0.0229764199464541,1283.8955078125,65,N
327,1.0430597836443,0.122774777149604,0.00362597563342848,0.00206172874293054,1283.8955078125,65,N
332,0.59878419610898,0.116919460109584,0.00195430950636112,0.00145833082691675,1283.8955078125,65,N
946,0.245489458602849,0.195439281122339,0.000199757042295084,0.000150673393117422,1283.8955078125,54,N
1481,0.645983722048685,0.440350193277128,0.000279787183222198,0.000123995234468855,1283.8955078125,24,N
512,0.349248984834445,0.0999028044575013,0.000442528066959531,0.000349515680598705,1283.8955078125,65,N
675,0.764846928174494,0.450079599590778,0.000329820420098458,0.000140000505022031,1283.8955078125,28,N
515,1.40754911135538,0.163259040219491,0.00116498724930996,0.000759911160552879,1283.8955078125,65,N
994,0.557776013953293,0.207335059597386,0.000383740489359197,0.000243961206278114,1283.8955078125,42,N
439,1.3508915622323,0.130691678103225,0.000974110106412004,0.000660732099448151,1283.8955078125,65,N
383,37.7141316682283,0.0461262825906817,0.0303790021511535,0.0273644574835712,1283.8955078125,65,N
398,3.37672999244902,0.0892670537046852,0.00302337822778028,0.00230449496056826,1283.8955078125,65,N
400,15.8229831412962,0.0945474556387731,0.00999117115724006,0.00723536421473785,1283.8955078125,65,N
854,0.504735887490691,0.413652378626119,0.00015930161515364,7.86066962929107e-05,1283.8955078125,17,N
748,0.548462485998949,0.375512333135336,0.000298670517788154,0.000127714712988897,1283.8955078125,29,N
937,0.481481279571043,0.372008294784601,0.000463726953237286,0.000139389613071021,1283.8955078125,50,N
503,0.745160196621237,0.225026316332824,0.000707777226509878,0.000287470653641385,1283.8955078125,65,N
349,0.631457587967365,0.0943558110527606,0.00292049015012594,0.00193535788523425,1283.8955078125,65,N
424,1.0345078698619,0.164654658751787,0.00366991405829371,0.00170975285002227,1283.8955078125,65,N
268,0.997135702010319,0.203157887093696,0.00122157117142088,0.000762363949139669,1283.8955078125,40,N
964,0.553695861985639,0.309448301180138,0.000282202348808634,0.000131081774748522,1283.8955078125,39,N
59,1.773163563184,0.0829017433545755,0.00141539423243369,0.00115874392338046,1283.8955078125,65,N
1384,0.302854066093609,0.174087448190689,0.00020042931970632,0.000156530632563089,1283.8955078125,55,N
150,0.554154523166487,0.352926552079206,0.000309179847927284,0.000139811864233094,1283.8955078125,47,N
877,0.609558091287817,0.350483866121184,0.000357185059767172,0.000172686529248475,1283.8955078125,36,N
167,14.7716703180844,0.0797953567404163,0.00786192533650415,0.00625793870953102,1283.8955078125,49,N
391,3.16205152998114,0.169055224362724,0.00630437153570829,0.00337963786808803,1283.8955078125,65,N
883,0.253506466880749,0.136891003134495,0.000247658751951759,0.000181939487821369,1283.8955078125,61,N
191,0.637279339645047,0.124259750424388,0.001081280456492,0.000623861932484174,1283.8955078125,65,N
1510,0.403392809898498,0.288316837823632,0.000228221340957835,0.000161532395296993,1283.8955078125,53,N
134,215.57772584672,0.152675679404459,0.0113525125039554,0.00927809652870934,1283.8955078125,65,N
189,2.70209340959985,0.311699725468417,0.00222615749392631,0.00094088709774531,1283.8955078125,65,N
525,1.50801741989586,0.110099395935947,0.00686876160194083,0.00391743973429702,1283.8955078125,65,N
845,0.377267564827596,0.187266034613447,0.0002714798119735,0.000173140283375577,1283.8955078125,58,N
263,0.477586196049671,0.134144419907577,0.00077383069242309,0.000459483824883789,1283.8955078125,65,N
1171,0.432282254071956,0.271657355565154,0.000398238622208981,0.00016245119045775,1283.8955078125,50,N
184,0.543371796854345,0.0711290312508082,0.000866034879470945,0.000689508582486945,1283.8955078125,65,N
1178,0.297416163758942,0.199667561645786,0.00025145655151943,0.000140207903839461,1283.8955078125,56,N
298,0.58199428600692,0.107660444890029,0.000924663463595426,0.000708247807225926,1283.8955078125,65,N
178,2.88513348179408,0.0245126633259472,0.00671736967855248,0.00601338729196848,1283.8955078125,65,N
860,0.397188235202435,0.189825451497264,0.00021983047935118,0.000139421661938264,1283.8955078125,58,N
1162,0.746020727233015,0.605412417895794,0.000183237580856812,7.30530671815311e-05,1283.8955078125,9,N
406,2.30519785499174,0.121816601510959,0.00782846228343718,0.00434980409028366,1283.8955078125,65,N
1201,0.355605516443554,0.28815478084351,0.000134307298017433,9.45424519975384e-05,1283.8955078125,10,N
297,0.471308959481938,0.274645382757448,0.00049816211029798,0.000264339917285701,1283.8955078125,52,N
475,2.32408370230733,0.129871007484254,0.000858126386451736,0.000652497260315891,1283.8955078125,65,N
1439,1.48137681837642,0.444190343945165,0.00049881014633006,0.000151412975347943,1283.8955078125,50,N
122,0.69592123882238,0.145146798710067,0.00183558445793636,0.000964556574531103,1283.8955078125,65,N
396,1.65187649366761,0.241805573008945,0.00218446220077327,0.00111377126512408,1283.8955078125,65,N
317,3.75594816781413,0.190665394487117,0.00372091541390253,0.00257821272385774,1283.8955078125,65,N
68,0.413214517093108,0.0812984282600013,0.000421803904933267,0.00036150513669252,1283.8955078125,65,N
79,0.536886607318561,0.100694569018236,0.000665877249310506,0.000447876120647381,1283.8955078125,65,N
187,0.591861573847839,0.0640569066802955,0.0015221244004376,0.00107896292487107,1283.8955078125,65,N
1131,0.536212525299195,0.350266699527834,0.000220627095374182,0.00013296034939802,1283.8955078125,28,N
1146,0.434334479824808,0.319581816838715,0.000211420413481593,0.000112237828254478,1283.8955078125,25,N
163,0.376595865384914,0.0748388447180093,0.00066376003571069,0.000497422257783119,1283.8955078125,65,N
1394,0.345066672672093,0.186646310659657,0.000259994673148841,0.000168817233349228,1283.8955078125,58,N
165,1.26948112372278,0.0438888183539144,0.00243704367897012,0.00211934938073064,1283.8955078125,65,N
166,0.667730795827815,0.0697731903036136,0.000981292851965143,0.000728967414831567,1283.8955078125,65,N
25,417.740087021127,0.127393469155711,0.0307659177309262,0.0215341327843713,1283.8955078125,65,N
839,0.577811630183198,0.27162858205533,0.000247037602314702,0.000174440621462035,1283.8955078125,52,N
339,0.455432500762933,0.107691155752978,0.00277449524430053,0.00200148903763188,1283.8955078125,65,N
340,0.667384114829855,0.129745277834611,0.0020526019693595,0.00140809783716316,1283.8955078125,65,N
425,1.25539833487635,0.0794622771391379,0.00226931472883743,0.00152953771483225,1283.8955078125,65,N
1173,0.504360630711528,0.366198445755593,0.000278355725605861,0.000149725861709235,1283.8955078125,31,N
211,1.39537764892555,0.124242675187107,0.00111044638522071,0.000751739623044398,1283.8955078125,65,N
835,0.501010073551393,0.511179427898579,0.000220613220833942,8.42347061706377e-05,1283.8955078125,6,N
500,4.97214546442358,0.0645253698735083,0.00254052864547027,0.00234946017703878,1283.8955078125,65,N
501,0.681619750366654,0.072203061215275,0.00132964447866235,0.000907956942811862,1283.8955078125,65,N
523,0.608693100501215,0.0920801739759566,0.000609554738717907,0.00046657514062466,1283.8955078125,65,N
326,29.5854412866436,0.0319201593099585,0.0557183820936133,0.0513567419395185,1283.8955078125,65,N
490,0.340938311199582,0.0605304497390403,0.00057969475009542,0.000501371913701283,1283.8955078125,65,N
218,1.06372015927356,0.0270353880310129,0.0036652128823836,0.00330664631321026,1283.8955078125,65,N
207,0.468596490695117,0.0797501651354363,0.00137453237270422,0.00109942810949537,1283.8955078125,65,N
418,2.99834538189908,0.0697277111594659,0.00727109283678739,0.00516406458717717,1283.8955078125,65,N
750,0.365545342374574,0.205248509387455,0.000282862562023635,0.000178351331292461,1283.8955078125,49,N
395,15.134505413411,0.129610916121055,0.0118333437082557,0.00767629467684467,1283.8955078125,65,N
266,0.906713366376623,0.0891878723704857,0.00265214115154033,0.00199971110448163,1283.8955078125,65,N
571,2.93493268852076,0.0786553736154257,0.016617709390644,0.0117450928709564,1283.8955078125,65,N
203,0.798038674942316,0.123333798265118,0.00238567687902538,0.00140326092724918,1283.8955078125,65,N
401,36.8054274814653,0.0741402375727469,0.0313166424593504,0.0259057126150539,1283.8955078125,65,N
403,1.57708793857983,0.127407211631977,0.00307459998211552,0.00186267819863215,1283.8955078125,65,N
1191,0.487049437411172,0.337612142212096,0.000306450924343261,0.000124354280629202,1283.8955078125,40,N
522,1.30517286453592,0.0977500471625298,0.00165180038214814,0.00101064501506406,1283.8955078125,65,N
182,0.670306135028593,0.0337942668761274,0.00165502817140103,0.00152589497354609,1283.8955078125,65,N
205,0.396152719486509,0.266276941822334,0.000635681586818711,0.000242097493333058,1283.8955078125,61,N
231,17.794710118035,0.0297847578098227,0.0112794057815207,0.0103346190516515,1283.8955078125,65,N
21,0.649865796752012,0.106396181159493,0.00360130461337711,0.00206745722370946,1283.8955078125,65,N
336,6.3380092114445,0.0607408075563629,0.0127614172630769,0.0113329869216256,1283.8955078125,65,N
200,1.10975360574383,0.0546557942561543,0.00212110515254837,0.00171646201629152,1283.8955078125,65,N
823,0.529306739469333,0.289838448090019,0.000278432906509405,0.000182057556742045,1283.8955078125,44,N
457,0.371282964293031,0.185396674076874,0.000493144248390017,0.00025107618853081,1283.8955078125,65,N
568,10.9238408685455,0.233873099791638,0.00885098385056876,0.00428595522072087,1283.8955078125,65,N
570,3.08140831390571,0.132919861022278,0.0153395676039415,0.00821568391905351,1283.8955078125,64,N
281,0.367364561715016,0.0632941631021367,0.00123074595565119,0.00106743997308837,1283.8955078125,64,N
352,6.26056685824206,0.139037455303216,0.00523223075536592,0.00321980967035975,1283.8955078125,65,N
335,1.20981446034322,0.105178451008233,0.00529980384410792,0.00314530649295285,1283.8955078125,65,N
100,0.615061727744843,0.0794006118277746,0.00134240184248638,0.000914619249774838,1283.8955078125,65,N
279,10.2399528584756,0.040203580985867,0.0108477993517207,0.00978529524988213,1283.8955078125,65,N
85,0.51090969444101,0.0793988296198735,0.000838011224668242,0.000622154123848911,1283.8955078125,65,N
542,0.453345175889282,0.145832163089623,0.00248106913089217,0.00172910066548413,1283.8955078125,64,N
17,0.725034621383657,0.07620037226826,0.00130356362343819,0.000894230395676291,1283.8955078125,65,N
1167,0.40187115749178,0.200044363837994,0.000354703039782153,0.000204640223628402,1283.8955078125,58,N
957,0.415408364304768,0.193865968033037,0.000353343015149035,0.000189633679199477,1283.8955078125,61,N
572,0.96284897917826,0.156754417008688,0.0066478306534173,0.00319962008673016,1283.8955078125,65,N
1152,0.272456056741343,0.119106099249916,0.000268318285857942,0.000220030409702573,1283.8955078125,61,N
432,2.04015489075598,0.198752045601553,0.0017812999583322,0.000947889789063172,1283.8955078125,65,N
436,162.420687202538,0.0650055324873701,0.0728338351556993,0.0657995136345575,1283.8955078125,65,N
438,2.66437944043783,0.165217404751713,0.000923916139671425,0.000680883950439592,1283.8955078125,65,N
228,1.18987776401938,0.128665218690155,0.000996457771056886,0.000783974791198097,1283.8955078125,64,N
97,0.535448628900269,0.110316964956521,0.00210548640674564,0.0012169673195619,1283.8955078125,65,N
529,0.756918985156491,0.0535790418600033,0.00209235685690507,0.00161049872861114,1283.8955078125,65,N
412,0.714733741204988,0.157900812757401,0.00104835505708861,0.00057523376855619,1283.8955078125,65,N
802,0.32745267835419,0.221610937701651,0.000177140402547999,0.000122081439230626,1283.8955078125,45,N
1177,0.49910998067895,0.34179945928833,0.000179917390234854,0.000101610831368276,1283.8955078125,26,N
132,26.525212710512,0.0338453339596596,0.0105809713789378,0.00959738991466477,1283.8955078125,55,N
1449,0.700773424149684,0.598417228054147,0.000349022308258167,8.37220480556844e-05,1283.8955078125,16,N
885,0.557879417384641,0.285826399146025,0.000241625955655137,0.000138956157939826,1283.8955078125,51,N
468,0.319449291875998,0.128504387012104,0.00113027315535065,0.000862911389599656,1283.8955078125,63,N
1381,0.514631480994791,0.330838861158842,0.000272919120798236,0.000141782360509476,1283.8955078125,38,N
1155,0.406575947003604,0.229383301480656,0.000186002819764971,0.000133848940508814,1283.8955078125,46,N
55,60.144375633248,0.0623884297476938,0.0511099580983202,0.0425417444705339,1283.8955078125,65,N
928,0.503923152249691,0.31311622343139,0.00035355070298245,0.000193694868523223,1283.8955078125,40,N
186,584.063655547227,0.117793939675259,0.0159507851177011,0.0128449895374476,1283.8955078125,65,N
1143,0.335979674803568,0.195690460618944,0.000212236710951787,0.000151914659938829,1283.8955078125,55,N
95,0.472661094769793,0.166985196827467,0.00185778785681508,0.000922823473529253,1283.8955078125,65,N
521,1.08992973500704,0.0765803634075202,0.000834829013103841,0.000719748672462226,1283.8955078125,65,N
221,0.586183972158854,0.0985736546502354,0.00145510325003915,0.000898317087527609,1283.8955078125,65,N
334,0.506335739431568,0.2683189158686,0.00269521124221507,0.00100968881328764,1283.8955078125,58,N
1459,0.433119517462203,0.191375101659655,0.000281780168593075,0.000187045561239157,1283.8955078125,59,N
469,1.90714658205229,0.132257688596081,0.00140878776177642,0.00102969522112133,1283.8955078125,65,N
275,0.527800590574668,0.23643070660085,0.000983748169546064,0.000553033398562929,1283.8955078125,61,N
380,0.759600322022233,0.131366209793631,0.00161440758563795,0.00092991582273589,1283.8955078125,65,N
505,0.571383840387618,0.0951535812619745,0.000639302181096293,0.000492786354103457,1283.8955078125,65,N
879,0.411461083604078,0.193681979732907,0.00022278331437323,0.000169559432719606,1283.8955078125,60,N
441,0.475674406711544,0.100978585329534,0.00163170676802841,0.00113135376432659,1283.8955078125,65,N
63,0.242776849873503,0.0404479100728399,0.000653147577447209,0.000598079702222118,1283.8955078125,65,N
112,0.83170909382397,0.123899976433707,0.00375022453788551,0.00267416016684354,1283.8955078125,65,N
115,0.776930896540107,0.050435437426464,0.00222909497735466,0.00174122948359748,1283.8955078125,65,N
524,0.373728500709813,0.145951547907992,0.000402661531816069,0.000260815286132537,1283.8955078125,62,N
511,0.716938139158271,0.163678178942824,0.0028376343962102,0.00141117556825399,1283.8955078125,65,N
276,7.53413058556809,0.0244718482102775,0.015053310966033,0.0140152354777309,1283.8955078125,64,N
272,0.389993586852846,0.12831024552722,0.00265990883467086,0.00163442258985812,1283.8955078125,65,N
341,0.360257679101507,0.188230014074297,0.00183271330811681,0.00103637777314991,1283.8955078125,59,N
65,1.0466181656533,0.0695644226617096,0.00138235751949108,0.000952407682778895,1283.8955078125,65,N
445,64.6435701925939,0.0555075163796367,0.0738560020371206,0.0642801232964232,1283.8955078125,65,N
420,0.40717683760216,0.0715252740268017,0.00105833398338495,0.00077620987670246,1283.8955078125,65,N
1491,0.622575343243154,0.379030227991829,0.00022571799773574,0.000113737350998389,1283.8955078125,30,N
1516,0.43379418444663,0.283654125437435,0.000221827405789419,0.000144242651811827,1283.8955078125,38,N
442,0.858269379045536,0.0784345857560629,0.00107877822542394,0.000836067858084035,1283.8955078125,65,N
472,0.452909167188718,0.0977443664200279,0.00122903862278997,0.000746744856747191,1283.8955078125,65,N
111,0.797200490834198,1.41611744041429,0.000540982181737091,6.64394088915406e-05,1283.8955078125,3,N
234,5.32002199931473,0.0556128765983763,0.00486720032311663,0.00414131125556161,1283.8955078125,65,N
471,0.816854893629652,0.18621273049594,0.00357955946413888,0.00162732105788137,1283.8955078125,65,N
284,0.530082328409398,0.15939487401578,0.00167785773173126,0.000864263088992532,1283.8955078125,65,N
152,0.372281253223821,0.101329037102306,0.000697655351210959,0.000438630675163541,1283.8955078125,65,N
528,14.2083214864898,0.0412107696551072,0.0128892759494653,0.011650579050047,1283.8955078125,65,N
530,27.765126468179,0.062669424975849,0.0201772636651877,0.0169635872560374,1283.8955078125,65,N
66,0.406950187973353,0.260245193928249,0.000765686165759147,0.000301449199508944,1283.8955078125,63,N
87,3.53074301084903,0.0931567654999036,0.0179080430880054,0.0108945257932087,1283.8955078125,61,N
538,0.779295742332772,0.153096059487894,0.00525647851094561,0.00275249906832934,1283.8955078125,65,N
142,0.303449600160919,0.115437466027704,0.000609996056488855,0.000397201418430515,1283.8955078125,64,N
1140,0.574549360241823,0.262545318512509,0.000250170326600333,0.000175529776779375,1283.8955078125,57,N
105,0.30248358380895,0.121871353552466,0.000367775053748285,0.000270359544452784,1283.8955078125,63,N
470,1.17451593857648,0.0708452257680412,0.00349976333372769,0.00261729040534412,1283.8955078125,65,N
506,3.75140048897767,0.191028819864849,0.00318005705490563,0.00184334646659224,1283.8955078125,65,N
89,5.45579619760916,0.207385609756989,0.000879576298771121,0.000605898475231107,1283.8955078125,65,N
497,0.29904962984057,0.257582713367336,0.000502316279852866,0.000228929781925509,1283.8955078125,42,N
249,8.23877638456719,0.0383349702964426,0.00564569129638946,0.00506416395592349,1283.8955078125,65,N
126,0.428996746085305,0.0844285443571959,0.00164956216598916,0.00111392886768871,1283.8955078125,65,N
267,1.13804996892957,0.128096219620481,0.00671304802543224,0.00380253207367522,1283.8955078125,65,N
949,0.409611165095458,0.215822487348151,0.000345710174962681,0.000171230538595792,1283.8955078125,59,N
526,108.606584784165,0.052199914930328,0.103530119388992,0.0913763751015766,1283.8955078125,65,N
233,0.391976463772628,0.256674551531814,0.000807038601002424,0.000314457163570805,1283.8955078125,55,N
351,5.75715483519142,0.219322775069001,0.00597113636588848,0.00272755572955498,1283.8955078125,52,N
69,0.962471943703072,0.0789731341544982,0.000781819471254425,0.000607626207693942,1283.8955078125,65,N
873,0.845265519128987,0.444829120859032,0.000661897855009595,0.000182891957237193,1283.8955078125,34,N
1107,0.368953162242348,0.201558433132737,0.000220683204852789,0.000142702691727181,1283.8955078125,50,N
67,0.727588069279772,0.107445321099837,0.000724478896717458,0.000493266310344174,1283.8955078125,65,N
293,8.53523323368977,0.141878151562411,0.0062881186402538,0.00386347235758683,1283.8955078125,65,N
974,0.466723698948536,0.335772354116299,0.000167983978591508,9.79654239110448e-05,1283.8955078125,22,N
984,0.576771363990294,0.347373055528761,0.000201467184414904,0.000129254532167927,1283.8955078125,33,N
929,0.436081914775326,0.362841000284279,0.000163938603391326,8.66173030704919e-05,1283.8955078125,20,N
139,0.390050334971123,0.280990699988951,0.000560829244896768,0.000278112643233912,1283.8955078125,32,N
784,0.609542425147551,0.432127224287263,0.00019213284557462,0.000107544276431281,1283.8955078125,27,N
668,0.483613169404011,0.372670862701726,0.00028603304356903,0.000157708710512965,1283.8955078125,17,N
296,5.06850842274737,0.0872906671988288,0.00466518468773531,0.00350115684951876,1283.8955078125,64,N
43,0.53603445525094,0.11586380677956,0.000552811120494122,0.000393761296705547,1283.8955078125,65,N
940,0.548714843857395,0.256637945799582,0.000248433598313398,0.000165654469146305,1283.8955078125,47,N
53,0.339383673709721,0.0907022538103763,0.000493369641187956,0.000389202636228668,1283.8955078125,64,N
796,0.284802786715818,0.222627845874208,0.00021007502680957,0.000148000625722536,1283.8955078125,38,N
1415,0.392173151727154,0.262366959888881,0.000442024244430196,0.000178285773735476,1283.8955078125,58,N
329,0.551478890657169,0.169013586396501,0.00253272876206558,0.00136123193890267,1283.8955078125,64,N
295,0.744306429460977,0.15187579532725,0.0012304933307671,0.000761403878735116,1283.8955078125,65,N
414,0.392899939453619,0.112192799132755,0.00101598201734758,0.000782747426285867,1283.8955078125,64,N
98,3.58460099566922,0.111415564801183,0.00114024126223342,0.000917696915050629,1283.8955078125,65,N
70,20.0014003018147,0.285294591384206,0.00223406750292347,0.00152923650132747,1283.8955078125,65,N
57,0.500679749209601,0.105143480748578,0.00063129756971111,0.000422796190475669,1283.8955078125,65,N
30,0.265484166092887,0.0965329001353535,0.000409902945603276,0.000318564867499798,1283.8955078125,64,N
1382,0.538670623969441,0.159081853522613,0.000317984519743134,0.000221141706058232,1283.8955078125,59,N
443,0.644191335278414,0.169200460934437,0.000794603983751115,0.000441051769879247,1283.8955078125,65,N
84,23.5097289344607,0.117110877911682,0.0052653064695913,0.00389369829403828,1283.8955078125,65,N
456,0.497467740653125,0.0792854070635508,0.000797395574499612,0.000688627500471501,1283.8955078125,65,N
220,0.455449362981971,0.185709953049277,0.000516779086874752,0.000264622356569078,1283.8955078125,62,N
936,0.373981005482002,0.231830321919876,0.00036613021693974,0.000154357831269519,1283.8955078125,61,N
252,0.610509966296582,0.111806237837521,0.00111638486788523,0.000653040748635564,1283.8955078125,65,N
371,0.343897098341849,0.1192362321097,0.000737785902599985,0.00056938891352662,1283.8955078125,65,N
290,0.565782324167,0.121392601538327,0.00123601767317724,0.000707510892895249,1283.8955078125,65,N
291,2.83465775982225,0.134133751721466,0.00351944961142683,0.00241544992804665,1283.8955078125,65,N
96,0.453250074011252,0.183297938463317,0.000608377494992735,0.000344814798673531,1283.8955078125,63,N
157,77.0017199169708,0.0669519081020472,0.0203024923451804,0.018688377547742,1283.8955078125,65,N
300,1.22209015139483,0.0740542119918645,0.00300519476477856,0.0020866311351394,1283.8955078125,65,N
303,0.610632290469203,0.0882553919795657,0.0017218194051465,0.00122605336100898,1283.8955078125,65,N
312,0.749362457181999,0.135921740002042,0.0023606675416591,0.00166065467869883,1283.8955078125,65,N
378,2.79149390565759,0.0518271843667538,0.00787368560380917,0.006159213700065,1283.8955078125,65,N
690,0.428380335031845,0.338464981187855,0.000372758725668106,0.000157600333967521,1283.8955078125,32,N
379,1365.19734018993,0.19976612031081,0.168240749265161,0.12219185347379,1283.8955078125,65,N
466,1.54862348341592,0.071607618325257,0.00503807589745128,0.00348786418881883,1283.8955078125,65,N
164,0.470403075681634,0.114798287622533,0.00158776932304978,0.00114172635773113,1283.8955078125,64,N
106,2.07020390488596,0.0836152968734664,0.00344275613800411,0.00220136626755181,1283.8955078125,65,N
109,47.0925675825722,0.0710665560063458,0.00573368805724986,0.00455724954701286,1283.8955078125,65,N
58,1.16107389391961,0.067035599785487,0.00420094990584197,0.00288185613910711,1283.8955078125,65,N
136,0.428115116441472,0.112298983802608,0.000588020264579121,0.000448649463726259,1283.8955078125,64,N
554,1.54798660216843,0.256162734681357,0.00592362299041072,0.00213497753197235,1283.8955078125,60,N
193,0.349869040956248,0.174349275608547,0.00036817435785952,0.000227647014576276,1283.8955078125,63,N
540,0.716699833244889,0.146278641697773,0.00369715921090384,0.00203299805507077,1283.8955078125,65,N
817,0.494621168851402,0.266054069426039,0.000182254782611708,0.000125529615817208,1283.8955078125,47,N
857,0.390668168104038,0.265912336590126,0.000206453455679006,0.000150560000866552,1283.8955078125,57,N
373,0.685426370110358,0.121987411083742,0.00572670571209359,0.00319257288227182,1283.8955078125,65,N
822,0.541498161051603,0.218665075914035,0.000281314153541426,0.000179785367265557,1283.8955078125,58,N
791,0.36307705835606,0.181014499215956,0.000231581987699845,0.000145157936161919,1283.8955078125,59,N
375,0.636049485790634,0.170278024678769,0.00385920121214332,0.00186678680959758,1283.8955078125,65,N
1144,0.369394044537736,0.194602979340593,0.00027978851708357,0.000157705883577344,1283.8955078125,60,N
108,0.911460669873398,0.111066635173588,0.000466898405676761,0.000389344582824916,1283.8955078125,64,N
494,0.678920820580015,0.127028249055855,0.000511126855050242,0.000430533534335189,1283.8955078125,64,N
224,0.50802839798559,0.175485715695056,0.00362114921863153,0.0017165327968036,1283.8955078125,65,N
243,0.507878502736701,0.154905428616779,0.000870435478471944,0.000456440859353034,1283.8955078125,64,N
244,0.558923873451851,0.153476641594143,0.00113070111066725,0.000755667976398436,1283.8955078125,64,N
372,2.67285931570749,0.122631445766147,0.00382076120156371,0.00242542924344115,1283.8955078125,65,N
81,0.344810113646034,0.117345816739792,0.000950026822727619,0.000731791357260879,1283.8955078125,64,N
535,21.6351598604244,0.0643485335734362,0.0239443600066022,0.0200834484894449,1283.8955078125,65,N
86,0.384723137793022,0.0637263675589256,0.000689966498014683,0.00058057236360467,1283.8955078125,63,N
229,0.442132644527631,0.139931414723912,0.00102147499007716,0.000677045374958954,1283.8955078125,64,N
176,0.374199774822081,0.112374896074133,0.000956407203044973,0.000687342386394867,1283.8955078125,64,N
190,0.586951365996412,0.0832978428728897,0.00102725972568247,0.000766890601988319,1283.8955078125,65,N
365,0.904422422432874,0.12946827497224,0.00377100816388563,0.00209816143770302,1283.8955078125,65,N
179,0.632395735978872,0.082268010141878,0.000774978584191373,0.000663519827868082,1283.8955078125,65,N
963,0.656296601130603,0.667848347580524,0.00017881181099312,9.70731130515282e-05,1283.8955078125,15,N
325,0.597448861286137,0.107263992463983,0.00146851406579413,0.00122791332749174,1283.8955078125,65,N
308,1.31226965723113,0.0787151925431312,0.00441341322060497,0.00309585848937202,1283.8955078125,65,N
1115,0.358651605877768,0.215083317885754,0.000285723707265435,0.000191768127973662,1283.8955078125,55,N
477,0.955695051489832,0.0903817943048059,0.000794032176888329,0.00063030044088449,1283.8955078125,65,N
423,0.430941987015432,0.0973598340573588,0.000895132146129327,0.000605003899643006,1283.8955078125,65,N
181,0.354558464179806,0.0994943881549238,0.000915586042336897,0.000595413943176691,1283.8955078125,65,N
385,3.64461791390159,0.108967373721505,0.00628572347613993,0.00473219582461624,1283.8955078125,65,N
